Year,Country,Export_Control_Level,Sanctions_Index,Trade_Tension_Level,Military_Tech_Influence,Semiconductor_Security_Risk
1991,Malaysia,4.698571718126123,4.418656794518743,6.772775617758168,1.010889250179136,4.0743827101543
1991,Singapore,8.241772937214957,7.5003127009584905,9.495639656960938,3.764936926555758,7.693753608419091
1991,India,4.660514585190116,5.3034343023060995,1.0421003457580431,1.860317592256298,2.64999436724014
1991,UK,6.143630973879042,6.507854148059563,2.9949806951450966,3.294520697481933,4.123195673046446
1991,France,7.731192497261485,9.216359437524074,4.644746542012323,1.7194255165373917,4.959552416302773
1991,Italy,7.7464185135179076,7.282681526977755,5.764986123361042,2.337279784143119,5.4197084992939635
1991,Vietnam,5.773146702177936,5.451424950417199,7.853861442674279,1.3217351049320598,4.988490548971028
1991,Mexico,3.3311058023356255,3.3581849149046783,6.549742730985055,3.336245699497315,4.471983763399569
1991,Philippines,4.876835870997937,4.135832589246342,2.0787039894030146,2.9210530368223884,3.542900654379998
1991,Thailand,4.733088807765248,4.905775597375575,5.777103109979892,2.4318928955920214,3.9340172681028087
1991,Canada,6.3022538494141935,6.442930262096393,2.2339220261856303,3.3261318497783323,3.563000729704636
1991,Ireland,4.874286845749202,4.929924307807927,7.711212638033535,1.7059204293230263,4.952041226856152
1991,Brazil,8.051251300965031,7.398779992618446,4.26272711442769,2.6354144399060875,4.849008032903558
1991,Australia,8.523432381712926,7.882088092126993,8.01145104435209,2.370935694762716,6.792845567806286
1991,Spain,2.3263896568078177,2.155915458291294,7.788088824024473,1.3584310320979975,3.531345382899369
1991,Sweden,3.486586008345875,4.0554433015484195,5.932716246422757,1.9089845691615268,3.5489467070474245
1991,Switzerland,5.307894885786768,4.823158397986128,2.4096593687446712,3.959893774680528,3.937674848223804
1991,Poland,8.055187908274835,8.119849762821167,2.906291026028115,2.531587058952673,4.778945190313979
1991,Austria,1.1941426397210235,0.9933331934567103,8.74431726603255,3.749789036125497,4.236822904245403
1991,Belgium,5.790145508356712,5.667837567049935,1.8945174227262525,1.8978365080746684,3.143120622622795
1991,Finland,5.905301420465196,4.778954525970529,5.134947764041767,3.59035943934827,4.481798661897151
1991,Denmark,9.825646522831489,10.0,8.66186742829203,1.7355798277284662,6.1832057408664065
1991,Norway,7.04651629766726,7.703872510162683,2.813584540904407,3.497524835799881,4.887969433606286
1991,Czech Republic,5.5379398842771925,4.7611213142959725,9.772047742416854,3.5087410105074563,6.097019677713279
1991,Hungary,4.28331029279738,3.7237566745997066,3.4178275499835276,2.3266484627308412,3.6683559455073276
1991,Romania,3.96916339915554,3.5381191725424097,5.149735915823678,2.011360512909565,3.3799936603173064
1991,Indonesia,9.604311063598853,10.0,5.588219861593679,2.5398685787239836,6.230215764693279
1991,UAE,5.8068136967170485,6.236055685087589,7.313902122342997,2.600688900473401,4.958098290815491
1991,Saudi Arabia,2.906629992236833,2.465620490056355,8.868746035912743,2.677725157660195,4.820142992329242
1991,South Africa,8.185600817740877,8.798860144399637,2.2185338983616707,2.817553411988728,4.584573215673689
1991,Argentina,6.591031160522498,7.714850084152591,6.06292646871492,2.045972705536624,4.590972124695776
1991,Chile,8.158655160860386,8.745173086779525,2.1672231686964,2.6486806064386657,3.8934777522556945
1992,USA,3.158760249793403,2.943604361390276,5.46313518037266,4.842025983454793,4.578873260133378
1992,Taiwan,7.57742970897471,6.919443673253918,2.3608670966373513,2.9094714516437006,4.358340430978577
1992,China,7.631633556105231,7.113141990375344,6.764589338755071,5.493122471527078,7.139932589998763
1992,South Korea,2.6748080327678405,3.040431609361423,4.390703128860094,2.0925826611887137,2.9991079114655905
1992,Japan,3.873005593684918,4.126054203765464,9.095729747847482,1.626336790125975,5.1079193300694055
1992,Netherlands,1.346640330760152,1.567365323278246,4.567676529694814,3.0693563530906878,3.1700961569309705
1992,Germany,9.381836139832199,7.837901054143735,7.970964037144464,1.6919271111507581,6.348235122279503
1992,Israel,1.124720098925942,1.1954625846668836,6.621377329174193,7.268036150865637,5.0604884976439415
1992,Malaysia,5.071413746661706,5.613715673612871,8.699933560026324,2.8370752514830615,5.033474424320832
1992,Singapore,7.2453607816203,7.806120542059294,6.023448902415227,1.934229367053499,5.34841440278504
1992,India,4.761435229754788,4.007243722811288,9.05021629487131,2.4536478444446987,5.102682136488825
1992,UK,5.08122862236071,5.697955881901419,4.1838781902263875,1.5015078631469918,3.6597285414364262
1992,France,4.658360101927076,5.057867565370642,5.662676365403052,2.0713035508765714,4.020944969681499
1992,Italy,1.6912240984296356,1.635010682701603,5.9675344593362345,3.436867734815786,3.6536153103481426
1992,Vietnam,9.737174890693769,8.82990924119283,2.5460696841226547,2.1757405540028443,4.501969708426555
1992,Mexico,9.750853535584,7.844362864639084,6.768643595098392,2.7355296835951295,6.779372867381483
1992,Philippines,1.461700788347827,1.3882134398677628,6.201308537289305,2.7444305006263074,3.297497354984322
1992,Thailand,6.994148968119774,7.104671859267302,7.041994980675261,3.7712613968819806,6.421919599924487
1992,Canada,1.4278122316185429,1.3502870899321422,3.6090447958642797,1.1658054191421308,2.077328470891166
1992,Ireland,1.221234712503468,0.9783010657351362,7.102619007576538,1.0958097805758567,3.3494773389588723
1992,Brazil,3.273483896248265,3.14184602027148,1.7310604438053236,1.1528461348088743,2.1552550395711703
1992,Australia,5.44732540733913,5.998621312861607,5.967392314648118,3.3533754639943814,4.56457979262277
1992,Spain,3.522516568735653,2.894154111513144,2.5809950511507904,2.612552175555522,2.7599704152866913
1992,Sweden,2.3858288438831767,2.513723618413064,5.5913254137815285,3.316306824784846,3.401209075911509
1992,Switzerland,5.736561027198904,6.864577120271463,3.4036396839935303,1.4708100530867878,3.4930356388499226
1992,Poland,9.730236901778044,10.0,2.917874749992216,1.7291181281086674,4.385307772085261
1992,Austria,1.3847966696981575,1.2257629669552028,9.538648973448133,1.8758649608163083,4.664845216275495
1992,Belgium,6.9165207543477605,6.737857776472672,5.393142581233253,1.1456927554639469,4.789160250357387
1992,Finland,7.858325090770311,7.397692580793028,1.8162778314053591,3.656229750473599,4.209380549265127
1992,Denmark,6.501104466976653,7.329401641095723,5.391423144241626,1.1081605123370613,4.607571354142711
1992,Norway,2.22147254839187,2.3063335095691997,1.1356526161053797,1.775923251681135,1.7826315196057654
1992,Czech Republic,5.2280485898406654,5.62476615026796,6.4497163637578625,3.780783770570436,5.485837403999897
1992,Hungary,5.456008041124863,5.793573625698951,4.942142936961658,3.2006023666442758,4.236150870844107
1992,Romania,1.2927204603811044,1.0856024027107618,5.091875666335445,1.8182005527233542,2.7806056734314244
1992,Indonesia,2.363068296671613,2.414678459653001,1.2564373620534162,2.398682650801287,1.9283491286388443
1992,UAE,5.219072296607322,4.402810926276177,7.1517037543629804,1.7670683312697917,4.990621786316878
1992,Saudi Arabia,7.031104236575779,6.7446585721627015,3.3962817107852716,1.3592489621611492,3.734891985585398
1992,South Africa,8.570366568592826,9.051311020326192,4.9636957936757256,1.4792244121564226,4.687454065713591
1992,Argentina,9.468290075712426,10.0,8.572902306715196,1.988770851417462,6.76045441525719
1992,Chile,5.431069555145039,4.865444147501863,9.60607591057473,3.8416989284217022,6.553287947530013
1993,USA,4.723223903810283,5.209438923680213,3.3971937516028703,8.40641434062459,5.351969264260024
1993,Taiwan,2.5469192002294188,2.514830392385307,5.43020119408374,3.1762077489581877,4.069615111136466
1993,China,5.781539759375949,5.435987891463208,7.585473597046145,6.396172687396834,6.080905638440892
1993,South Korea,8.334406751188725,6.934364259880055,4.098918062211019,3.9716841482349823,5.907758953674991
1993,Japan,2.7769001110811895,3.26198867910288,4.268816652541203,3.388986183475656,3.760953702223376
1993,Netherlands,6.062948005990571,5.4010038971226715,3.1880459842308824,2.577010555712623,4.2770064210506025
1993,Germany,6.684282844324121,6.845977592792086,1.3095147591254062,2.8253226358637846,3.6651969935014383
1993,Israel,7.219685563539562,6.1909245801582555,3.641624559529296,7.750437660531593,5.827155945029765
1993,Malaysia,2.027430643770844,2.2972850012428956,4.234394688977465,1.2463249237445755,2.3503320146675386
1993,Singapore,5.277334404274551,5.745246111669954,3.588822741442086,3.024707280199847,4.235142517716674
1993,India,2.8345885772424846,3.1460922884889166,6.840268790562928,1.1880013683366335,3.285524449140393
1993,UK,6.033325042547028,5.774637204783821,6.290692912595738,1.1082199422887518,4.389585336377211
1993,France,6.778796870270963,6.759250816721032,7.31692377159839,2.5750749322770847,5.748839695003385
1993,Italy,5.043721437476385,4.484816351674474,3.3716345381081716,3.2582587320399146,3.8815147413043563
1993,Vietnam,6.616773957890678,7.460644003408392,5.2399521301150225,2.490542043183707,5.249239413869418
1993,Mexico,3.1834415324761576,3.022482295860279,2.2467401851200774,3.755969832213131,3.2778103113713426
1993,Philippines,3.226176690788407,3.3409508153117753,6.397278113763919,1.8801906845881178,3.6316101395414724
1993,Thailand,4.510445377620894,3.9542443912931775,8.097569207248709,2.337170315870342,4.963493728425383
1993,Canada,9.452122513969357,7.6359787359866145,3.7317021514437134,3.0811937276276327,5.699036363770704
1993,Ireland,7.327291522831287,7.278132474911602,7.306650830687681,1.0559824134421059,5.4704679713713675
1993,Brazil,9.428681701457082,7.799082133921365,2.4164771998182903,1.7956158657107009,4.865022199735438
1993,Australia,1.955324600985409,1.6134927474429193,7.436515606067594,1.0983670452395053,3.7703916026335484
1993,Spain,7.935042096692548,6.89394950900754,6.387265440856164,1.8365458730008126,4.9000155459907315
1993,Sweden,6.808265675804411,6.3366128908495565,7.1747723847096,2.0152489508597986,5.470323764210272
1993,Switzerland,9.510982870868771,9.486598177263971,4.552384836320573,3.094827912397827,5.539032680465107
1993,Poland,8.819724886803694,9.434576070396163,8.615633957757836,2.610770798225431,7.328224759165767
1993,Austria,7.321424679092312,8.424962346212457,6.789039440911202,2.664972022417784,5.304307417062298
1993,Belgium,2.239950547424953,2.253976361589212,5.239289328988128,3.483082711033439,3.3906277460374157
1993,Finland,7.131072015819146,8.383374533000323,3.7371424134192543,2.411264050365818,4.534851794764312
1993,Denmark,6.850973709756818,7.816125355233958,1.8190456768566567,1.492709259770131,3.318076110325095
1993,Norway,7.053073179458313,7.279967296928668,1.4969791099781173,2.2297483970502014,3.2798280972024267
1993,Czech Republic,7.537520089468442,6.94489063484773,5.51200053352853,1.2529833892688176,4.812768005034766
1993,Hungary,3.7536640906767356,3.891072491116004,9.520158082584677,1.8551953250576032,5.071870031073796
1993,Romania,5.855458500806651,6.797490105699177,7.540854433168482,3.8877808646553915,6.012434233607127
1993,Indonesia,5.913219168059934,5.683855843198528,3.024388778255994,2.4663669726696265,3.5187885697117514
1993,UAE,3.3076342583862024,3.6472489822081067,9.86007345653519,2.446020108904698,4.919399076829669
1993,Saudi Arabia,6.161028976742269,5.404722662151045,3.0868765261344753,1.281269145596465,3.4015221969417015
1993,South Africa,5.875508693321397,5.171471112956772,2.433948561455739,2.173417684987965,3.4869757452889676
1993,Argentina,7.860548612486736,8.230626606056362,6.099653485401818,3.088631356987157,5.627232232504529
1993,Chile,4.088200011791267,4.625095824932545,8.203786667896999,1.461946275641886,5.000351921847746
1994,USA,9.369304622631216,9.07944988851151,8.837900314846419,8.579605694956353,9.15762223551544
1994,Taiwan,2.848552653850665,2.7415553134870683,7.973947175976316,1.8764937121966268,4.553259874784985
1994,China,8.760495463428393,10.0,8.779359198015948,5.98806184963923,8.026031618505293
1994,South Korea,9.539790057929938,10.0,2.1640701956235255,2.57880321582324,5.216416737996896
1994,Japan,6.753013712800771,7.605219674374653,2.4628977069628215,3.0180146928274665,3.791642605100969
1994,Netherlands,1.0809294526793678,0.9691566391106994,5.892825676291255,3.6017244670597526,3.349557510621758
1994,Germany,6.965705394099584,6.548649247304605,4.106170965331261,1.5454445121084757,4.208063014961152
1994,Israel,6.213445281141139,7.099756355248206,6.229123114562052,6.8711255870793755,6.747223327177295
1994,Malaysia,3.9110337656706693,3.157444213915075,4.786170678349899,1.2373280178107346,3.235425306246852
1994,Singapore,2.8876036111067847,3.09145282389855,8.316634563079798,3.910916439205649,5.428390083580776
1994,India,9.798949211800876,9.73771092764805,4.287476193287132,2.117877236034018,5.903017581160431
1994,UK,4.624378246093151,4.162883597750193,2.0508570959459886,2.274460480294386,3.044682935272261
1994,France,6.562778295258798,6.9509451193090666,7.829052557784901,2.474602017886973,5.09385562355115
1994,Italy,7.255255450231506,7.164742866081603,1.7691228341020258,3.6891886573444697,4.319967400318467
1994,Vietnam,2.790682819161468,2.567884887171714,8.271623876033537,2.731812517633922,4.722967447146439
1994,Mexico,7.580093449530532,8.654244637581026,1.584843131884698,1.3415509728891712,3.2181609036427616
1994,Philippines,5.111961001502544,4.201241989497476,4.349634410919663,1.4980015619505869,3.608785914977667
1994,Thailand,8.461649607296824,7.123119445680771,2.09173941434928,3.4144882058411237,4.648803347381138
1994,Canada,4.242243220386047,4.090959208942274,5.152182780102035,3.3456825119126723,3.8299546609983826
1994,Ireland,4.898427207611746,4.522788078511778,2.4296920138736136,1.3365135864422233,2.8460361833900563
1994,Brazil,6.789656213663572,7.595571369920245,6.954339101732295,3.445034203830182,5.841672721052289
1994,Australia,4.17834996629772,3.4026309175059497,1.4618393637502223,1.339789313875979,2.5518017517680676
1994,Spain,8.073796896135441,7.964642938299633,4.643850267549665,3.2121440316612024,5.325223679171745
1994,Sweden,4.243746184097476,3.750863351687361,4.146045935474742,3.656834794037006,3.9465985182653815
1994,Switzerland,7.771266431651543,8.56111821944537,6.163858868070848,1.962729837730691,5.566378289617377
1994,Poland,8.10971463900113,6.78446977379933,1.9385207457311693,3.956487156466419,4.31154430156679
1994,Austria,7.163567833343898,5.9128398823547,7.730319085739051,3.2395327989669545,5.947175288160425
1994,Belgium,3.472066031005267,3.9347181199726555,6.987975794780878,2.718383507165818,4.718427654164456
1994,Finland,1.201203634106336,1.0423576547628401,7.64744309716375,1.858221866304945,3.620529321437592
1994,Denmark,3.4700059626793327,4.0050784098721675,2.513384688548552,3.7201703509187487,2.934597118703941
1994,Norway,5.501090297664825,6.300748133851537,2.833109480389887,2.387563771204437,3.5585231172137584
1994,Czech Republic,6.647253968529792,5.656276226704294,1.500616691965535,2.4951554856601357,3.87882030929534
1994,Hungary,8.592450126752887,7.345359191881909,9.004250396319675,3.8758717433512375,7.486759505986164
1994,Romania,3.931165359599821,4.320051728720596,8.780204452035335,3.2095292960231516,5.555990971739784
1994,Indonesia,8.207682699033374,7.015506020410606,9.53676244418872,3.9985672805890298,7.787389803018608
1994,UAE,4.974644842232842,4.8826902966249035,2.416940855998774,3.3358352392508777,3.649077743882358
1994,Saudi Arabia,3.5159582442270048,4.154876558853745,4.661152422943284,3.4114625668947545,3.5724244400160123
1994,South Africa,5.9085276557363136,4.807907894297682,9.378863888578797,1.1276421084388424,5.708856222606383
1994,Argentina,6.179910661899099,7.406045688114051,1.413995178788982,2.740285887127811,3.4391706041318066
1994,Chile,5.0292733516067205,4.9454997951831565,7.306155431288297,2.9772303372369837,5.092310758886797
1995,USA,6.496459844790091,7.320647740710551,8.246675172844375,8.641433981479455,7.331794657589627
1995,Taiwan,1.5500791050163163,1.2662892865071473,8.525246265422723,1.6404722398329472,3.9257285247899687
1995,China,8.698900872400369,9.144460852865835,9.071031525159736,9.700828240594616,9.578034034768523
1995,South Korea,5.749519617703077,5.585739983488816,2.2093352332608815,3.4670225458097574,3.6438244278159524
1995,Japan,6.204440304128814,5.396433400667426,9.850910534165726,1.304371772543984,6.128672626904225
1995,Netherlands,1.2242963541003524,1.1438576321073397,6.789303418830416,3.1714414338644374,3.4451814745626845
1995,Germany,3.970395480705184,3.5496780726113677,1.1533321340703067,2.44977595665431,2.361728125683956
1995,Israel,6.396899809785757,7.024367999690712,2.0633196050157885,9.294982885289356,5.783373005070682
1995,Malaysia,5.753854607750468,6.410704230651519,5.396620264371077,3.9825730893136155,5.282125802317486
1995,Singapore,2.9307720598526936,3.066483212019788,7.264721364957845,1.630359657113352,3.737727875198965
1995,India,6.875081280182637,7.596700986183201,8.270367945147798,2.819235671604259,6.512248920623304
1995,UK,7.579409827261404,8.538068726731534,5.877243604234872,1.871451937829967,4.867687914452835
1995,France,9.743095856255303,10.0,9.54839530461384,1.643107290724818,7.1005817280895505
1995,Italy,5.81545080299767,5.693996673650265,2.827976371515537,2.3954375663466205,3.488739473072213
1995,Vietnam,9.593927383443283,9.689451676324866,5.434434924774522,2.7957366764064786,6.401171566616531
1995,Mexico,5.799787158305358,5.197057814797151,5.868691880862911,2.8084515740295126,4.710937538762375
1995,Philippines,6.82103346260737,7.409629634137733,3.7067172087623415,2.8567083533685773,4.438718459966255
1995,Thailand,1.8700519035791956,2.1388000237451017,6.642713451351159,1.5132231879555125,3.064422988781367
1995,Canada,1.3561190516962554,1.5416736609026849,1.2863686402805934,3.1828448214368716,1.8261634252069716
1995,Ireland,9.254057768345312,8.788255646923426,2.218058326075503,2.356324914309531,4.218500297654773
1995,Brazil,4.127267816758502,4.605658423589292,1.9169262716742377,1.1404843261328277,2.1636115740505013
1995,Australia,7.592488149575656,7.579216518636122,8.027634846715522,1.9536177671907669,5.549146628712191
1995,Spain,2.053251098442429,2.0459325986030685,5.358071524581169,2.3678822536097694,3.441147423120579
1995,Sweden,1.8979917420302606,1.82326197871756,7.030090215998898,1.7228496595733578,3.6792536370526316
1995,Switzerland,2.7791010897581603,3.3333045976073583,3.078252942243362,3.666006178290285,3.2996151925056116
1995,Poland,3.8418648208323787,3.2680681643731693,5.8304651420078475,2.001854557448752,3.555155394848015
1995,Austria,6.492864982833735,7.296814904146897,8.717461675324282,3.5682438071424913,5.852153347495534
1995,Belgium,6.850761503033403,7.626955972608196,9.61067834372297,1.0101711363930748,6.269171153940914
1995,Finland,7.352018649957648,6.804506712310964,2.0985585032812337,1.3525444369957136,3.766551913439252
1995,Denmark,1.0317149776910841,1.2379791392462625,5.180699632671265,3.5533916000008112,3.3120547608755375
1995,Norway,7.2454072963419405,8.146289492905266,6.432749118210895,3.6579544709710867,6.086815302671084
1995,Czech Republic,2.63766276591041,2.9377319465161813,4.352692590267947,3.469532740181953,3.576446844559755
1995,Hungary,7.42730698935695,7.049006933234423,2.570487066374675,2.6039088445325067,4.606937608289237
1995,Romania,8.192940312120705,7.709250550281129,2.73357792825463,1.6506948784898992,3.9008302698668738
1995,Indonesia,2.0798208187286384,2.41811080120731,9.691327368034836,2.449732797744701,4.786316825657588
1995,UAE,8.54760474920991,9.34307191542294,6.839545236348304,3.373425608264381,6.232299179220239
1995,Saudi Arabia,9.773136020192236,10.0,6.655284742459962,1.4231354092409394,6.530976606601784
1995,South Africa,1.6369798132604934,1.9058148432755075,9.870727157643056,3.5692608150562495,5.200145390052367
1995,Argentina,6.47972280346902,7.708271731543135,9.969580157618724,3.4354992509045825,6.080588881601108
1995,Chile,4.3494995129882295,4.701844335104903,8.79335028855268,1.3660126106178327,4.68950473503541
1996,USA,1.1748295375974172,1.2909051797937396,9.035229407883506,4.922747745726218,5.306962418410635
1996,Taiwan,9.400799743402498,8.595402549178957,3.519025233857818,2.447954444365591,5.33456566302194
1996,China,9.93733691803055,9.309836086484147,2.4663830986325928,4.270959798858412,5.809262767890684
1996,South Korea,8.979380163541672,9.746759275731515,2.65415624593302,3.728866047278768,4.7329469292560145
1996,Japan,6.715539820569796,6.557431619025302,2.821456577807153,1.3804262117696056,3.7727840917712325
1996,Netherlands,4.612378419189729,4.655812862810372,6.10527424473823,3.0819544085053825,4.963790734555426
1996,Germany,3.5177440454847035,3.6215405412917043,6.3565013245020365,1.945435957512765,3.9395676745495467
1996,Israel,1.364078562782471,1.2388708206313288,4.842397646062727,8.775780850867994,4.85204558761611
1996,Malaysia,2.729887540354892,3.069446728764026,5.767041028928971,2.0621372766032553,3.7638356249870797
1996,Singapore,3.9351660183637254,3.3295458216008362,7.620382297591889,1.1866016549356506,4.449198511643199
1996,India,4.315583925751492,4.4435887144345765,4.536957467373053,3.9606104796693256,3.9904509710254885
1996,UK,3.698686707062596,3.996006829929878,6.838332864820151,3.11843577709689,4.638671941596319
1996,France,6.294554779478033,7.13708187568446,2.33296254602688,1.0266874336543956,3.165019852908071
1996,Italy,2.9386832660733724,2.726499525685597,1.9390592166890457,2.9715618785614,2.6149083121218966
1996,Vietnam,8.861732756864356,7.986668677024683,6.3971690912090935,2.545662835872786,5.611269755309593
1996,Mexico,2.6079082760783088,2.5745612996449148,9.595184728792242,2.9536242722081516,5.429572922192787
1996,Philippines,3.8995988683402802,4.350122542956678,8.10122716100626,3.472035706934062,4.837295767379094
1996,Thailand,9.665562108214157,10.0,3.473031651281406,1.4869176988609958,5.288806333183322
1996,Canada,4.850607679381493,5.530064934382555,7.017881067008602,1.8471595483714434,4.470383321474691
1996,Ireland,3.8205028687535103,3.836245556153456,3.545834626301968,2.6402349811249337,3.053220574029378
1996,Brazil,7.059635743963112,8.159609845078727,4.780011808084157,3.656567250667411,5.392778604084779
1996,Australia,8.684048692046495,8.95265976206156,9.302626781812895,3.915719077507484,7.965753219815974
1996,Spain,1.9889439809637046,1.682222934449699,5.704795327994057,3.0524006948695632,3.7720927169214886
1996,Sweden,8.962101696162593,8.797173126386697,6.8500858464713446,1.467810965976493,5.328119327065746
1996,Switzerland,5.371005597824054,5.909650279573361,8.492929316004984,3.6424052839097034,6.198400094196321
1996,Poland,2.8491990016755,2.8013476170063156,2.8029196940071897,1.573467196707019,2.2579831968362924
1996,Austria,3.410010423413527,3.507322115060046,1.203104680722681,2.189820332161805,2.1485465249020517
1996,Belgium,2.2080151318418277,2.2980653988970396,5.102652409206982,3.919832000099184,3.559187783190688
1996,Finland,1.237014179369952,1.105974583509246,7.624135961534699,2.452790988577462,4.0037964938174095
1996,Denmark,1.3327916761412058,1.1185726293688105,2.273673308056091,1.7011791336444093,1.6535193460121074
1996,Norway,3.849416438582445,3.144732634063681,7.716741378882893,1.2212916526987936,4.3173190038806295
1996,Czech Republic,5.6823377840683085,5.718497760477365,5.266675660070506,3.226116666607246,4.796971796823051
1996,Hungary,5.112758268181547,6.083714243565744,1.7357589517879268,1.7180009451142764,3.066332586890254
1996,Romania,4.410799368040857,4.329869515147702,7.155428426196259,2.062488255258412,4.646760755322289
1996,Indonesia,5.824957745015023,5.443403904272813,3.0918916626665878,1.1031303659221787,3.1353075350090225
1996,UAE,4.022497085379606,4.066083149835916,9.749091786466598,3.1023886679008355,5.819947758663488
1996,Saudi Arabia,9.827991359733675,10.0,6.00098751395971,1.9002105301108463,6.058794268003372
1996,South Africa,7.819519797561395,7.757353768884156,1.9292804260156506,2.265700611537739,3.695327654999661
1996,Argentina,4.071590089231411,4.315672756045211,5.816607761436407,1.8666831562582438,3.899720636833529
1996,Chile,7.606715220154272,8.947849450066553,4.800229733311319,1.0921184790889888,4.283907314380783
1997,USA,2.2005211345823263,1.9165425688665194,5.871616049818026,7.676563837494866,5.688798298317899
1997,Taiwan,2.8647969004275575,3.015777686823547,9.160867968797447,1.5885119407143335,4.752750401127095
1997,China,1.8178630829372098,2.0805525309957833,7.229334027704882,9.553384180851227,5.6477950862149635
